 Image                                                  JD_midtime       Xc        Yc          ap_1    er_1         ap_2    er_2         ap_3    er_3         ap_4    er_4         ap_5    er_5         ap_6    er_6         ap_7    er_7       sky      round    sharp
                                                                                          ----   10000 km---   ----   10000 km---   ----   15000 km---   ----   15000 km---   ----   20000 km---   ----   20000 km---   ----   25000 km---    15, 30 px
tess2022358135521-s0060-1-4-0249-s_ffic_sad.fits     2459938.0952111  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0243   0.7798 0
tess2022358142521-s0060-1-4-0249-s_ffic_sad.fits     2459938.1160447  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0252   0.7796 0
tess2022358145521-s0060-1-4-0249-s_ffic_sad.fits     2459938.1368782  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0255   0.7791 0
tess2022358152521-s0060-1-4-0249-s_ffic_sad.fits     2459938.1577118  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0249   0.7791 0
tess2022358155521-s0060-1-4-0249-s_ffic_sad.fits     2459938.1785454  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0234   0.7789 0
tess2022358162521-s0060-1-4-0249-s_ffic_sad.fits     2459938.1993790  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0247   0.7786 0
tess2022358165521-s0060-1-4-0249-s_ffic_sad.fits     2459938.2202125  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0236   0.7782 0
tess2022358172521-s0060-1-4-0249-s_ffic_sad.fits     2459938.2410461  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0248   0.7785 0
tess2022358175521-s0060-1-4-0249-s_ffic_sad.fits     2459938.2618797  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0242   0.7783 0
tess2022358182521-s0060-1-4-0249-s_ffic_sad.fits     2459938.2827133  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0225   0.7782 0
tess2022358185521-s0060-1-4-0249-s_ffic_sad.fits     2459938.3035469  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0239   0.7782 0
tess2022358192521-s0060-1-4-0249-s_ffic_sad.fits     2459938.3243805  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0238   0.7779 0
tess2022358195521-s0060-1-4-0249-s_ffic_sad.fits     2459938.3452140  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0220   0.7780 0
tess2022358202521-s0060-1-4-0249-s_ffic_sad.fits     2459938.3660476  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0234   0.7778 0
tess2022358205521-s0060-1-4-0249-s_ffic_sad.fits     2459938.3868812  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0230   0.7777 0
tess2022358212521-s0060-1-4-0249-s_ffic_sad.fits     2459938.4077148  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0246   0.7776 0
tess2022358215521-s0060-1-4-0249-s_ffic_sad.fits     2459938.4285484  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0256   0.7776 0
tess2022358222521-s0060-1-4-0249-s_ffic_sad.fits     2459938.4493820  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0258   0.7778 0
tess2022358225521-s0060-1-4-0249-s_ffic_sad.fits     2459938.4702156  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0249   0.7779 0
tess2022358232521-s0060-1-4-0249-s_ffic_sad.fits     2459938.4910492  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0242   0.7779 0
tess2022358235521-s0060-1-4-0249-s_ffic_sad.fits     2459938.5118828  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0247   0.7781 0
tess2022359002521-s0060-1-4-0249-s_ffic_sad.fits     2459938.5327164  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0245   0.7779 0
tess2022359005521-s0060-1-4-0249-s_ffic_sad.fits     2459938.5535500  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0244   0.7781 0
tess2022359012521-s0060-1-4-0249-s_ffic_sad.fits     2459938.5743836  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0253   0.7781 0
tess2022359015521-s0060-1-4-0249-s_ffic_sad.fits     2459938.5952172  -1000.00  -1000.00     -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999      -99.999   -9.999       -9.9990   0.0250   0.7783 0
